,country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,country_code
62,Saudi Arabia,389.57446575342465,392.9160273972602,396.2595616438356,398.5525136612021,403.06512328767127,434.7413967190016,441.3193436057051,470.2554560016591,500.58479620867786,525.607811588532,407.84732598155716,471.49174418391993,543.895416393673,588.5713441600869,708.1688006936233,592.3063609031354,708.5561962192355,784.5525556486765,870.3591570563833,969.1757149437866,993.1929379333133,1000.7842775559558,1063.1122915518104,1093.1373010711222,1068.6482675247032,1136.2502692729022,1190.5702929340234,1155.4135422342003,1166.4556980025434,1403.2714547362662,1354.2661796221214,1400.5022748886076,1427.9675890823644,1509.1242360129263,1565.5730839644848,1626.912929121651,1746.010436014509,1809.6041077740474,1909.5890632594908,2055.9547414182957,2203.22025940769,2274.007469603267,2406.6424445758694,2622.0864949831866,2913.5546463558135,3205.6414126865084,3294.6220379973943,3459.874228944118,3451.4804393326854,3764.052566286495,3882.9811360487406,3874.809249827136,3838.3593788573157,3768.8739485755405,3787.568208441096,SAU
63,United Arab Emirates,1.5257843203728751,1.6284659256844103,1.7523143648125505,1.9506810526223402,2.1732729973747853,2.5308318866219315,2.9858904109589037,3.89551912568306,6.062712328767123,8.394657534246576,13.485808219178082,19.48663934426229,28.320301369863014,30.993726027397262,42.18684931506849,99.33021857923495,109.55652054794521,121.80605479452055,123.24610958904111,140.16185792349725,172.00994520547945,207.22879452054792,227.20980821917806,270.928606557377,285.4021643835616,300.49991780821915,365.41178082191783,366.73519125683066,381.63550684931505,398.98227397260274,399.7097260273973,385.254043715847,392.855205479452,391.1077534246575,383.1814246575342,380.58497267759566,381.0172602739726,413.0692602739726,453.93983561643836,485.44314207650274,501.9164657534247,539.451287671233,576.1499726027398,602.7989071038252,605.5502465753425,653.9884383561645,734.6660303561644,773.2826618579235,852.1499782739725,879.6896058356165,957.0320994436805,1028.310488719082,1012.225772810674,1057.2635590440018,1042.3415403418485,ARE
64,Other Middle East,115.03313796496354,119.6335288562716,124.38404510026584,129.0613874159735,134.59277251529508,130.6951083623231,136.32224845073412,132.985883793199,143.6416845780255,154.11481850444656,170.51709879679385,190.20396006222518,210.15389393822292,222.0264086697619,258.0720625114121,253.54043541725653,273.1587540202501,306.3633877307921,330.46496962477664,356.0272710304404,365.7954723049434,359.66060273972596,386.2321095890411,385.4971064450932,383.71605479452046,403.7093698630137,434.91923287671233,441.22103675424813,454.4405205479452,468.91704109589034,504.69783561643834,505.46486338797814,535.8418630136986,554.1870958904109,557.2600821917808,564.960992431694,580.7574471232876,596.8554464657534,615.7360054520548,653.3812678162466,734.6634931982994,745.7318230260603,779.2346174628419,798.1136966120218,776.3638180547945,724.1082147671232,712.433592739726,675.5254441627368,623.6090839726028,619.4137303561644,536.9753157982192,515.9807257742896,524.0797965058161,515.3652797027794,528.9204047935718,
65,Algeria,26.716191780821916,35.35323287671233,33.285972602739726,35.374426229508195,37.71432876712329,43.00991780821918,48.87849315068493,53.543497267759555,58.849260273972604,65.64186301369863,72.88090410958905,84.68016393442623,95.21728767123285,99.3870684931507,118.64087671232878,120.23325136612024,130.1035890410959,137.662,155.14923287671238,171.78967213114763,176.32726027397263,179.9450410958904,182.64268493150684,181.7583606557377,191.9691780821918,212.24701369863016,207.48350684931506,209.64338797814204,208.3747397260274,202.17265753424658,196.4710684931507,185.47322404371585,185.62832876712332,192.2752602739726,185.5245205479452,190.3950546448088,197.5535890410959,220.0222739726027,228.9378082191781,238.26513661202188,249.2523650958904,257.5527260273973,285.98077167191775,308.6616298360656,326.5250410958904,326.94794520547947,349.4717808219178,369.84073770491807,387.40578082191786,400.6059452054794,424.97613698630136,412.22284153005467,407.44473972602736,417.4209589041096,453.9629315068493,DZA
66,Egypt,130.73772602739723,139.93342465753423,115.7152602739726,120.50065573770492,91.5077808219178,117.09364383561643,122.02704109589041,139.70581967213116,131.5687671232877,145.60783561643834,159.37021917808212,187.29650273224047,201.08345205479452,208.77213698630138,229.01060273972604,256.52530054644814,296.0115616438356,336.03049315068483,369.98098630136985,398.2053551912568,406.15095890410953,408.89367123287656,424.8043561643835,430.6121584699453,449.75849315068496,465.0211506849315,457.240602739726,444.7834426229509,427.4445205479452,426.69813698630134,462.5733424657534,488.42718579234963,517.8513698630138,545.4598356164385,560.0356164383562,551.9360928961748,537.0959726027397,524.374410958904,540.0951780821918,555.9545628415301,616.5781757122407,601.2320961040134,641.5728802873442,685.6303382917536,724.6578306358731,765.8140406535603,720.1988177423415,746.9427370785036,755.8616425452097,806.3996569118704,834.2015502786238,856.8903517570533,803.9755878642932,756.6180927031093,743.1879766425773,EGY
67,Morocco,20.74149742507785,28.176074962987336,30.959618451679418,33.886219497291684,36.784923868864574,38.50394622644316,40.63805479452054,43.34245901639344,51.48197260273972,54.98934246575343,57.298520547945195,62.24434426229508,70.35005479452055,75.37599999999998,85.36432876712328,85.82333333333332,84.6558082191781,89.09005479452053,90.16397260273973,93.24002732240437,93.5701095890411,92.72457534246577,93.46,99.66499999999999,109.01139726027398,112.57473972602739,114.20402739726026,133.88546448087433,137.49298630136985,149.358301369863,143.07243835616438,136.18314207650272,144.93578082191777,144.5037808219178,158.66057534246573,149.70431693989073,151.6408493150685,157.4583561643836,158.4535808219178,181.7129698087432,196.8816528767123,201.1128297260274,211.19015616438358,231.07968579234972,234.49744065753424,258.0928048493151,274.59587068493147,276.8283773224043,281.7932583013698,271.8501373150685,267.7937486523323,274.6529234972678,290.3407671232877,286.1094984273709,294.0453988978101,MAR
68,South Africa,117.72893150684932,127.85424657534247,138.49709589041095,150.06486338797816,165.28287671232872,179.1284931506849,195.37273972602736,211.9653551912568,234.17632876712327,228.39079452054796,243.4702465753425,245.70887978142076,243.83663013698634,256.0255342465753,242.3621369863014,248.47207650273222,270.2831780821918,274.6310958904109,278.0443835616438,301.823524590164,295.5046301369863,285.44830136986303,302.6496712328767,332.18625851161585,344.90593436309,348.7533703440745,352.0838673756386,362.0782232228049,376.225099917272,392.4134540393989,417.6362116778588,428.0472504032147,436.56530493962487,443.45719760805497,449.507534420029,455.5047669480506,466.59631512423806,478.3116741144334,495.3232209208019,512.6261648772341,517.6390984561918,527.5562473213481,539.2215328073839,510.91801528729553,506.50864229345905,538.3880534458248,541.6152606815992,551.9131619251021,560.5253169940246,554.6232261466885,578.4218561113715,545.9134379446227,545.6297619027875,556.8921513531428,569.4419229071209,ZAF
69,Eastern Africa,110.60245628942424,116.54866145015635,122.65277466712507,127.3827263559208,135.38924343847802,141.48543381950878,168.19922301727212,174.6081705788844,183.66562155851724,183.2611222875299,177.1740245458096,176.60663240365727,180.55189633457906,177.97010856398674,181.1459816525601,187.42090034868792,182.65497627685141,176.1005379054672,175.04515651651474,177.5239811499431,182.30570110011408,193.56737890001475,196.46592128978955,213.46212482012382,222.0322549305067,226.45750625465453,220.08305699243266,220.4695683455814,227.04310474794028,238.99140928917313,248.41751102689025,255.82122188878864,260.4508400318624,264.7707141299246,279.0822605661801,280.2548220289689,296.8351387138643,301.31123680955926,303.1078116690348,329.4159645147588,345.04670709445014,365.9963443347808,376.5963010387271,385.2489870703879,404.12457528734683,420.1666920957451,443.12887645397296,449.5743321797319,484.20473042695767,501.1922018197698,547.5582010050371,569.7448645775755,605.8563830846175,626.399031629023,644.7597230227623,
70,Middle Africa,40.112006586722565,40.89760092740792,41.86558498726862,42.88548878482784,44.42166605876636,45.09379379373687,52.94375836772505,55.664516429334775,57.60417784989771,59.900848291932554,58.00199262912308,60.017782403148495,63.951931862114485,75.07304062893678,76.4180591356502,76.35798906816783,81.10838315019458,75.8657856062715,85.73773081175096,78.5709168587444,88.18981777522853,85.31756354280049,87.34511948448973,91.69019627809307,93.686652884481,85.67055818742811,82.00722765240707,81.18130921272359,84.46006143775489,83.98853502801671,81.39590968555096,81.95826210115092,85.0626602923128,80.43282768143095,84.78114931150121,92.38677090675404,98.2443459598249,101.05609352771438,111.33286706222297,118.4275792903758,110.03257038661191,125.49808824404295,141.90382893255253,162.0312726593524,181.76935809066615,197.96269941782734,217.45854808669614,227.63025006359223,253.80242815839608,273.2497960270457,265.9236229597216,255.47906552193206,231.7303768301089,234.9183832601396,240.44087800569508,
71,Western Africa,74.36777862687221,80.17137560862207,81.51024056824792,81.26567136454025,89.83480097729716,98.75764055791609,129.46466269482295,138.2607141676668,152.97014844281807,158.58274485631756,173.10775932458648,212.7419127722515,231.31815515756426,249.95195533098405,283.099466697598,299.7940534133172,305.56734764761563,324.2582614788652,303.9869598771499,276.20595152323295,290.16137585005396,268.5599103643943,287.2589038736977,298.0875150980289,306.93065647137985,298.3963699201321,318.96573271616853,347.66794302309427,345.33265488336735,346.68748006083104,349.616658290979,367.85860379805024,367.2233548974392,372.86705793828037,394.7679358353106,389.4443753356338,404.77073212712327,425.36410068469866,421.8216635233424,441.13878922337835,461.2689141314478,429.9204847602315,443.3117039438923,504.41791399694546,510.94832932134096,543.0958501655043,547.4091391166019,571.7341479651726,586.9147739568184,551.924784317549,564.3596724758162,627.3534294263434,689.0835685161146,726.9718275494106,755.7207860760891,
72,Other Northern Africa,28.08522239671405,31.17319143053923,33.35130218093532,38.00151837003985,42.486452644742776,46.08125530653387,43.176788468892745,50.19345937162486,64.25024686978563,70.17052508636287,71.90018425305216,93.66033346702585,106.45383387208841,116.66728213156493,127.46633642006955,142.71361541529524,158.6389930633228,171.65041833675107,180.26715806277846,173.46874538218862,183.15665814826087,176.8692768101761,205.3160137181996,211.0464919995081,215.1653490606654,216.42581481409002,219.16848800391386,210.16085189866652,235.65420178995439,253.25307850228313,266.07394397260276,266.59640901639347,279.4944645205479,292.8721905479452,305.55986301369865,321.37207650273217,321.0967123287671,318.0765753424657,339.79172602739726,339.638087431694,364.24057260273963,376.8813835616438,348.945504109589,362.93676502732245,386.9084383561644,390.76124657534245,262.4695287671233,330.46360161688744,347.2209522604928,357.4053671232877,317.877750330137,292.40721184240607,302.57598477427393,318.4818270586014,332.244559111258,
73,Other Southern Africa,0.5231075773355157,0.5209862628548951,0.5778365993655694,0.5757152848849486,0.5846246605642598,0.5973523919415957,0.6278992893612563,0.6266264695716062,0.7920864072868803,0.8790582275738165,0.7602667419130325,0.8442695823957824,1.0283966106542608,1.216766786228609,1.2519789271379171,1.2176149180713398,4.419916287934353,4.402053274235723,4.405395739989148,4.4796367759948374,5.342581889330528,5.960362711248337,6.310718875631897,6.815573721338462,8.137814766042858,14.029013698630138,21.099424657534247,23.858920765027328,24.229,24.770986301369863,27.38806849315069,27.48878961748634,29.60252260273972,30.867050821917807,32.563770547945204,32.88094303278689,36.43108164383562,35.28568575342466,36.73201082191781,36.73060068306011,38.506595068493155,39.33564287671233,40.889764931506846,44.79137158469946,45.58845753424657,47.37078356164383,48.894564383561644,50.32520037786885,53.892241604383564,55.38835764739726,58.0004659140548,59.17237681787373,61.20880546674793,62.201295418133576,62.619862947558644,
74,Australia,312.9800821917808,367.4275068493151,401.4631780821918,435.9911748633879,450.9608219178083,496.75350684931504,523.10101369863,532.1593715846994,569.9006301369864,603.8556438356165,600.0082739726028,612.6647814207649,643.1646301369863,655.0614557922024,667.3439143201635,639.4849549575032,622.1909857225444,626.5203992031219,618.304427950194,646.2667985730893,626.860973458337,639.1690814925682,652.6141384164346,681.9034478009395,709.9371535291972,725.0910669314125,703.9458608626448,707.3407981185882,744.3431191834086,772.817981044758,797.1445663759506,807.7497211398332,827.4963472460014,828.861665497209,851.2215625788531,845.993409873314,851.922986811696,851.4344764794998,849.1561446319395,866.1943757342481,867.2650944427584,933.5955387893264,925.12754646793,920.7589789767543,915.5222520789426,906.693862980349,958.8949689273906,991.0609267368463,1011.6666814108053,1020.6785030767471,985.2998403043354,991.9988754322328,1033.957058462872,1054.4416966307647,1046.1288400396213,AUS
75,Bangladesh,n/a,n/a,n/a,n/a,n/a,n/a,14.006054794520548,16.867568306010927,18.97468493150685,19.626383561643834,23.102849315068493,24.93051912568306,24.58331506849315,26.19394520547945,28.924301369863013,32.35513661202186,33.59435616438356,33.19082191780823,29.681260273972605,29.851830601092896,33.58969863013699,36.142547945205486,35.7511506849315,35.80368852459017,39.39123287671233,38.22495890410959,35.424383561643836,39.2505737704918,44.07386301369863,46.14405479452056,60.08495890410959,61.09248633879782,70.56079452054796,78.11813698630137,69.23778082191781,67.9705737704918,81.3792602739726,81.76649635616438,84.91478167123286,79.27817642076502,79.92602380821917,80.62885942465752,76.21107712328768,77.11500486338797,72.34494715068493,80.63785402739725,103.68115147945204,109.76585838797813,107.65832334246575,120.39810552380568,127.4797322672822,138.1885474058988,155.6293021785919,178.08726901031682,170.88972639391778,BGD
76,China,215.49350684931508,276.6654794520548,273.2941369863014,298.0057103825137,400.5609315068493,554.2244657534247,753.2652876712331,864.5880327868852,1058.3232328767122,1216.7103561643835,1341.9964657534247,1534.1262021857924,1624.8955890410962,1819.0612328767122,1827.100383561644,1706.8353370380132,1625.357911676304,1613.6112014634873,1654.3262115332532,1712.8878354494386,1807.4444120079834,1924.9545016215109,2048.28395587682,2202.9245717594795,2315.068868284459,2296.8889110359255,2490.5689372523866,2704.881289403533,3013.4708463783436,3068.8205428342167,3342.2322795830696,3659.8938759415137,4007.3786777079767,4139.010427257624,4386.981938800994,4696.923683154344,4809.613544446631,5200.217578840335,5781.168071765768,6737.611038670242,6878.046903855134,7402.3704602078515,7777.579299863392,7904.189482860517,8240.408935103382,9389.606270969329,9738.767219907133,10170.045712954075,10667.760198793323,11134.182729156708,11911.169768616464,12248.256554136497,12842.30051525723,13374.832766549182,14055.515536626757,CHN
77,Hong Kong S.A.R.,40.61195439452055,44.74588460273972,53.57184669835617,58.338288454098354,69.56820662520548,74.89607831835616,79.62131506849316,90.00562841530055,93.92093150684931,96.43624657534247,91.17375342465753,107.11467213114756,115.77315068493151,120.46402739726028,123.75271232876713,125.87844262295083,133.91819178082193,130.88783561643837,117.48331506849314,109.39874316939891,103.48501369863013,102.13953424657535,100.8519178082192,115.28008196721315,123.30939726027397,130.51320547945207,130.77479452054797,166.43237704918036,173.8990410958904,186.31361643835618,198.77884931506847,194.14352459016393,192.52498630136986,184.72128767123291,197.29167123287675,204.13874316939888,242.3318082191781,265.65413698630135,267.1327945205479,311.3934972677596,283.13230136986306,303.0693039564588,321.9474714397568,291.63504441227764,331.5932130498054,358.98491662820186,360.2754205806066,344.19948515101015,351.5663742418286,335.7252432266676,367.39220559864316,380.08564363072605,427.82805586066144,434.61180568194226,408.49477937632264,HKG
78,India,252.23397260273973,281.5287123287671,289.3797808219178,324.3339071038252,392.34539726027396,390.3169589041095,416.3596438356164,447.3971584699454,473.66969863013696,464.3753150684932,476.86199999999997,502.8964207650273,542.0885753424657,588.4090136986301,633.6824657534246,643.3793442622951,696.9477808219178,727.630493150685,765.4041643835617,822.8071038251368,895.9757808219176,944.1254246575343,974.2576438356166,1069.4853551912568,1163.6973424657535,1210.1382739726025,1230.3528219178083,1291.8833060109284,1308.2279178082192,1405.9692602739724,1573.2390410958903,1692.7283333333335,1823.0687397260272,1959.3902191780826,2147.7901297876715,2257.815510793033,2285.0231246038356,2456.9521206987783,2526.1433303071335,2598.0576653205835,2656.3479557393116,2791.0894429273585,2996.9573114778323,3132.2171857213693,3298.3449205633633,3378.134460613151,3541.5049807668497,3739.988811793715,3780.5053125932054,3905.903796292328,4230.4330898326025,4631.808364335246,4860.407800484493,5111.76927876685,5270.734037011254,IND
79,Indonesia,121.97095890410958,117.46665753424658,114.31797260273973,120.64631147540983,130.46167123287668,137.74054794520546,142.39956164383565,154.25601092896173,184.44208219178086,193.20487671232877,221.15720547945207,237.28486338797813,280.8658630136987,316.93150684931504,345.58517808219176,385.71500000000003,430.7881369863014,447.5648767123288,438.56589041095884,460.8512295081967,453.85600000000005,493.77986301369873,510.83964383561636,535.9210655737704,569.5198630136987,652.2610410958904,692.114794520548,745.1166120218579,785.842876712329,808.9575068493152,864.6745753424659,923.6337978142077,1023.9559726027397,977.7262191780821,1022.3176438356165,1147.7845579138946,1165.200710649254,1209.0710425870893,1229.7864587462404,1307.5011555772387,1302.6134816659837,1244.6659279763498,1318.4947130059,1286.4700542093194,1316.5029499750929,1411.1392613965095,1588.5462851338186,1639.3433053196204,1662.3061362822027,1679.950194418749,1558.2002745306968,1572.2595572858556,1660.037913338111,1724.3583917118128,1732.4920738093388,IDN
80,Japan,1705.0758630136988,1945.1918904109589,2388.409726027397,2765.207568306011,3284.039397260274,3876.2086027397263,4285.447835616438,4570.639153005463,5264.604438356166,5068.185835616438,4787.586794520548,4975.957568306011,5128.231013698631,5478.828164383562,5545.098876712329,4988.73368852459,4749.646054794522,4453.169780821918,4457.921232876712,4674.423852459016,4486.621232876712,4542.086109589041,4555.99304109589,4879.250546448086,5094.048712328768,5239.5870080243,5327.61291954894,5454.846993425259,5367.238999728372,5651.845687587765,5770.821285322706,5802.001269417567,5756.157132572575,5525.9113691756775,5637.00943465634,5542.026480739766,5392.431208936963,5311.835710057263,5417.619883791784,5269.6923999536975,5353.8884465522415,5173.6111841287675,5013.321092031806,4846.4392612488455,4389.263001145177,4434.239917854628,4434.585971005399,4694.298398763425,4507.575828140055,4292.444682759686,4137.957922458535,4006.218378170307,3970.8607339448085,3854.539719465176,3812.0207993619815,JPN
81,Malaysia,46.080225419178085,53.7520905369863,53.44089641643837,53.940900229508195,55.89679726027397,61.79401929863013,67.58706849315068,74.93076502732241,81.92095890410958,81.67328767123288,86.15816438356163,95.73948087431694,108.91706849315068,119.02115068493151,144.90509589041096,163.21322891909924,175.22457575213295,183.59369805074078,197.0181538003789,193.68832718948016,194.60451485350308,188.00869825557442,193.72942553344495,209.95950605473405,219.2685657483464,262.6409851425775,284.6361537438026,308.95015285876786,345.7039406132534,385.4791540052126,403.83035576834925,445.3667835650636,511.8228506006464,444.9575574612768,489.36558631384395,494.53314854325146,521.5266584939993,588.0736132473063,620.2083774045607,633.0821135260858,637.3251939963452,659.4201788736993,700.7861195452701,671.9260852858737,678.201085695937,687.6669904058214,723.6975689100107,756.921327219578,801.6424230109345,802.3722282213369,750.777395044389,838.8264594603367,802.783523877411,812.5350537060759,829.3030817059968,MYS
82,New Zealand,56.71906849315069,62.72975342465754,65.81150684931507,67.4331693989071,70.33238356164384,82.28693150684931,84.87778082191781,91.01961748633882,96.23293150684933,92.74066177687868,90.1375886672094,92.13017493164853,92.71214507817075,89.29647098127194,90.13476670970087,86.65772753963088,82.67503325960413,82.93689855191364,80.01338100497327,81.36963650376066,77.81248794613126,72.46223088800602,85.18728385043744,82.9314094351448,84.52319483251465,93.65366428879206,95.15622450258235,96.9801235715791,97.68190440841566,111.26681395689755,120.22029499368648,121.454461882424,126.91333090952075,128.95242091235906,130.5855190550911,133.14228576873919,134.71280582121506,139.29269389637432,147.55181795818666,148.1071946538713,152.02638933421824,153.6580290673663,155.1523781905704,155.85591986866987,150.2733121660444,150.00255987301244,154.26518271807083,151.4779975598914,153.06040404690478,156.0820798409099,162.7238375628628,166.31629403490516,174.15879486972057,174.83723475082112,175.6549696939776,NZL
83,Pakistan,75.72652054794521,77.75241095890412,86.80271232876714,98.62830601092895,92.75665753424659,91.83260273972603,87.11375342465753,71.20439890710382,73.21430136986301,78.95564383561644,82.20945205479453,82.2844535519126,87.11145205479453,92.0161095890411,98.6565205479452,102.60765027322407,109.07383561643836,119.79756164383562,131.67145205479454,142.1221857923497,151.97104109589043,163.944602739726,179.80764383561646,193.19254098360656,207.2884931506849,216.35126027397257,227.10199999999998,246.7863661202186,269.0040547945205,287.86115068493154,311.6833698630138,326.4189071038251,336.7759178082192,348.39539726027397,361.32980821917806,372.0386885245902,366.3279178082192,357.75106849315074,320.16306849315066,324.54270491803277,309.8318972219178,353.83864835945207,384.04028563726035,389.287596218142,414.9590634017534,411.20307530520546,414.2739973882739,402.28812350999993,441.903593088274,457.9473822471781,505.30064810821904,566.0165003422951,588.6159738070684,498.1968730555617,445.86443592900525,PAK
84,Philippines,84.58747945205481,92.2827397260274,103.9908493150685,118.3432786885246,127.19252054794521,144.4284109589041,167.83561643835617,164.26275956284152,192.74452054794523,180.0233150684932,194.11290410958904,198.61035519125684,217.11323287671232,223.85934246575346,230.59849315068493,214.8199180327869,202.5927397260274,195.2290410958904,203.84602739726031,167.43920765027323,150.26452054794524,157.91898630136984,182.80797260273974,197.1327595628415,222.3106301369863,232.84104109589038,225.6711232876712,276.6727595628415,287.99479452054794,304.0198082191781,341.66282191780823,357.57912568306006,386.57438356164386,389.746301369863,372.46126027397264,346.435218579235,344.9394246575343,329.4193424657534,328.5428767123288,336.2606161733203,313.8671506008128,283.2204573751439,294.3710321239342,281.5166570762469,294.274181905091,306.88008073481325,291.98266242871733,300.7656746298125,316.42583169478917,335.8139934057987,384.4563467571627,413.3536876505952,444.8367577415102,449.57701448133776,457.97813272503925,PHL
85,Singapore,76.49975958980063,87.40738811702658,104.37377015217655,128.87752796854113,127.07653077336514,138.03660414815693,120.72243835616439,150.3225409836066,142.60887671232877,140.11789041095892,137.39964383561644,162.42931693989073,163.64183561643836,169.81693150684933,181.09249315068493,179.41232240437162,206.32545205479454,201.70575342465756,213.36035616438357,224.82084699453557,230.0102191780822,265.38723287671235,280.1907397260274,322.27748633879776,367.0014794520548,444.2662739726027,451.78197260273976,463.65437158469945,504.4936164383562,578.3612328767124,605.8008219178083,612.0695901639345,648.506191780822,661.4359726027398,655.5823561643836,695.9995081967213,752.9337534246574,736.2780547945206,686.4170684931509,757.8776775956285,796.0397808219178,847.6414408767122,921.431477808219,973.3203698968871,1049.2465998835996,1156.7362744785733,1208.1006602739728,1202.1916087431696,1217.4721873972603,1258.9533643835614,1328.2430342465755,1371.9572536216936,1405.4233464990677,1430.8590285651499,1404.4833261610947,SGP
86,South Korea,24.94630136986301,37.36797260273973,64.73060273972602,95.41568306010929,129.7931780821918,162.11972602739726,183.12471232876715,190.5331967213115,235.1330410958904,243.64112328767123,277.3419178082192,310.1846721311476,371.2090410958905,425.904602739726,480.4452876712329,475.8800273224043,473.59035616438354,471.2924657534247,497.1795616438356,501.1115027322405,537.3469589041097,588.4032876712329,621.6,739.1393989071039,854.9832328767122,1040.606109589041,1256.6477808219179,1523.7600546448089,1681.5297260273976,1847.5388493150685,2016.8781369863016,2152.9815573770493,2388.155753424657,2048.9694794520547,2197.0419452054794,2260.070737704918,2263.301369863014,2316.7633150684933,2337.409260273973,2294.0977021857925,2312.0595616438354,2320.1410958904107,2398.95298630137,2308.4079781420774,2338.986246575342,2370.0910684931505,2394.080602739726,2458.1760109289617,2455.414082191781,2454.2872328767126,2577.0846575342466,2770.872786885246,2801.3276712328766,2781.193260273973,2759.841479452055,KOR
87,Sri Lanka,9.349684142993787,9.575282149128267,9.807152980407787,10.014326353482328,10.274388049006838,20.60372191780822,18.91574,20.447461475409835,21.26672383561644,16.8647498630137,16.35030712328767,16.207517486338798,17.266073698630134,20.09241589041096,20.627354246575344,20.739716939890712,24.620716438356165,27.656070958904113,30.147464931506843,25.47178715846994,23.3818298630137,23.442847397260277,26.69560739726027,26.28234535519125,25.178079178082193,27.09984602739726,28.395708767123285,33.18069098360656,32.544772328767124,36.07547150684931,39.10236246575342,47.331129781420756,51.413072054794526,54.82333808219177,59.90930136986301,70.40836721311476,69.44026931506849,73.50858493150686,73.36473013698628,72.8846363387978,82.53084043835617,85.97494295890412,91.31157221917807,82.76141142076504,87.22332816438356,87.02549189726025,91.68860408602741,95.38768524890712,82.03374373315069,70.59459608493151,89.56213876712329,105.17680966761043,113.62405688351178,114.04910099982541,122.61573923772679,LKA
88,Taiwan,43.85572602739727,51.77769863013699,61.370958904109585,72.86371584699454,87.3411506849315,104.72898630136987,145.15742465753428,156.1957650273224,199.92827397260274,179.72561643835616,208.84180821917806,268.44852459016397,298.2982739726027,348.8348767123287,352.1498630136987,364.28909836065577,323.84167123287676,313.22556164383565,322.3921643835617,316.34581967213114,392.46863753015754,433.65266067956264,451.71314296655544,512.8320143767518,568.0079726425113,588.7422297271663,608.4908662726903,625.4222743257332,670.0756734410422,711.9181185330559,766.0672153885127,769.5514840076866,800.2854966864431,824.5619550844364,886.3325462399922,916.0366754970353,964.8968600231206,972.152719759659,1014.9091945411853,1060.5301056017117,1056.717479910902,1056.3740046365822,1115.3397259353626,1009.5934930166484,1021.6436532697982,1043.4148950358806,950.447110877378,949.6060873531178,981.1391261759236,1012.6404989185522,1021.2354551312277,1046.1373990679579,1038.4494376508887,1049.583256953185,998.0102776125624,TWN
89,Thailand,47.56139726027398,55.992794520547946,61.973424657534245,81.13,87.96964383561644,102.80887671232877,114.38657534246573,142.74781420765026,151.42624657534247,153.6529315068493,167.89980821917806,175.97057377049182,197.95082191780818,221.27819178082194,225.11169863013697,232.50806010928963,223.64967123287673,205.84895890410957,231.31402739726028,241.30590163934426,231.55791780821917,240.92602356164386,263.96514301369854,297.7660628415301,349.94431671232877,423.96181205479456,452.19433150684927,507.6660373081817,590.0306468493151,655.4722180821918,712.6977482191782,792.1310383486789,805.2551635616437,741.6595416438355,794.7142282191782,762.8609423992491,765.9010739465041,845.8878382165344,939.8709642882535,1000.7598288819926,1013.2908480700535,1006.6481382954314,1025.9938401153618,1003.3312974451554,1058.3883300848026,1104.157907111952,1166.1110319505028,1224.9646268528313,1266.639557656204,1270.2570790428988,1329.6562157581159,1364.376882886786,1407.1413264887033,1432.284874447657,1453.288599918162,THA
90,Vietnam,31.34725278263836,68.50953649182739,100.33816599877534,102.08027629303061,123.7138201008548,128.25801645062685,108.50231535825426,111.7193276379459,109.93492319389534,67.51069825544877,64.5682663520263,16.79728072010437,16.33900984587452,19.734791984594523,22.86000886754247,40.10127049918908,34.888210491118905,35.5272227346537,40.497557151549586,39.44489227012077,40.266043831374255,44.578374380056985,52.05815301830849,54.57637450248361,50.64839519905588,59.95649499854629,58.208580351155604,63.48002732240437,80.41260273972601,89.57479452054795,98.85172602739726,114.22950819672133,130.9517808219178,143.4772602739726,158.11627397260276,170.60729508196724,185.7167671232877,205.0071780821918,219.9732060821918,262.76163730704525,257.56395912328765,253.87647441095888,283.20236898630134,299.76029642076503,305.2560861369863,332.29161643835613,361.382301369863,371.4377699658322,397.8145482741307,409.0843273149345,452.1226161622713,470.14779274950826,487.3936189895343,506.39254419632874,528.457496054548,VNM
91,Other Asia Pacific,59.76280102238442,63.08838990963546,67.37906446096412,71.1480670376071,74.91658776583516,78.49035249944477,80.62558313750132,90.5255949590549,89.70170356391071,98.74904037648076,97.44820984756971,102.14433331240352,105.89818806745454,121.9890363467214,134.37591462139935,149.9626886700497,154.57443659015036,150.4677084959863,153.4561801763859,145.31199787578447,164.88599619407896,171.4217374970891,165.4780602907401,165.78165417169183,165.466256940624,177.91641428927022,164.16840309787827,153.77167868349173,160.94022788225357,160.48514236160835,170.79474614120264,181.46248785185082,185.34322177708998,195.23564555094578,186.9582424707569,198.69614008230218,205.95400080577045,215.25373365848847,228.4765937521996,227.76584877255308,223.07490651357762,232.49027186126716,249.3871868310849,244.6412534556945,265.47435030173034,308.4255698085711,320.1015178354958,332.7222384097361,356.95836029543324,387.7921522664257,424.76964262883865,436.5420344623778,454.15424273674114,474.36411071602646,506.37161789820004,
